transaction date,district,transaction type,land shifting total area,num_building,num_land,num_garage,total floor number,building state,main building materials,complete year,building shifting total area,num_room,num_bathroom,compartment,management org,carpark type,carpark shifting area,carpark total price,main building area,subsidiary building area,balcony area,elevator,total ntd,unit ntd
2020-02-17,Wenshan District,Land+Building,7.25,1,1,0,14.0,Suite,Reinforced Concrete,84.0,30.1,1,1,1,1,No carpark,0.0,0,17.96,0.0,3.39,0,4630000,153821
2020-01-18,ZhongZheng District,Land+Building+Garage,26.04,1,1,1,5.0,Apartment_5to10storey,Reinforced Concrete,94.0,98.55,2,1,1,0,Lifting Plane,15.99,2000000,51.74,0.0,5.44,1,19600000,213178
2020-02-11,Zhongshan District,Land+Building,10.52,1,2,0,17.0,Apartment_11storeyorgreater,Reinforced Concrete,79.0,88.18,2,1,1,1,No carpark,0.0,0,58.76,0.0,8.27,1,20000000,226809
2020-02-17,Wanhua District,Land+Building+Garage,15.76,1,1,1,19.0,Apartment_11storeyorgreater,Reinforced Concrete,103.0,190.73000000000002,2,2,1,1,Ramp Plane,24.89,0,92.25,8.06,11.38,1,38000000,199235
2020-03-03,Datong District,Land+Building+Garage,13.25,1,1,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,104.0,167.36,3,2,1,1,Ramp Plane,40.42,0,74.4,4.4,7.08,1,32123888,191945
2020-02-12,Wanhua District,Land+Building+Garage,14.07,1,2,1,16.0,Apartment_11storeyorgreater,Reinforced Concrete,76.0,177.19,4,3,1,1,Ramp Plane,47.13,2000000,146.73,2.32,3.28,1,19880000,137475
2020-01-05,Wanhua District,Land+Building+Garage,16.41,1,1,1,19.0,Apartment_11storeyorgreater,Reinforced Concrete,100.0,220.86,3,2,1,1,Ramp Plane,40.77,2500000,112.06,2.63,10.24,1,34800000,179355
2020-02-07,Wanhua District,Land+Building,5.12,1,1,0,9.0,Apartment_5to10storey,Reinforced Concrete,74.0,69.46000000000001,2,2,1,1,No carpark,0.0,0,35.78,0.0,19.22,1,11300000,162684
2020-02-23,Songshan District,Land+Building,3.89,1,1,0,13.0,Suite,Reinforced Concrete,102.0,39.42,1,1,1,1,No carpark,0.0,0,22.21,3.03,0.0,0,9500000,240994
2020-02-06,Xinyi District,Land+Building,27.16,1,4,0,4.0,Apartment_5storey,Reinforced Concrete,64.0,92.52,5,2,1,0,No carpark,0.0,0,92.52,0.0,0.0,0,18610000,201146
2020-02-09,Xinyi District,Land+Building+Garage,11.76,1,2,1,14.0,Apartment_11storeyorgreater,Reinforced Concrete,97.0,91.85,2,1,1,1,Ramp Plane,38.64,2500000,30.59,1.18,3.86,1,15000000,234918
2020-01-18,Xinyi District,Land+Building,13.79,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,79.0,75.02,2,1,1,0,No carpark,0.0,0,46.66,2.41,6.32,1,14600000,194615
2020-01-19,Nangang District,Land+Building+Garage,16.34,1,1,1,12.0,Apartment_11storeyorgreater,Reinforced Concrete,100.0,133.0,2,1,1,1,Ramp Plane,33.87,2500000,56.09,5.1,7.45,1,23800000,214869
2020-02-14,Xinyi District,Land+Building,29.6,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,68.0,103.02,4,2,1,0,No carpark,0.0,0,88.0,0.0,15.02,0,21188800,205677
2020-01-09,Songshan District,Land+Building,19.52,2,2,0,15.0,Other,Reinforced Concrete,73.0,159.37,4,0,1,1,No carpark,0.0,0,107.23,0.0,12.02,0,33750000,211771
2020-02-16,Daan District,Land+Building,22.85,1,1,0,18.0,Apartment_11storeyorgreater,Reinforced Concrete,75.0,117.67,3,2,1,1,No carpark,0.0,0,82.58,0.55,11.26,1,28300000,240503
2020-02-08,Daan District,Land+Building,17.15,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,75.0,102.32,3,2,1,0,No carpark,0.0,0,80.93,0.0,9.23,1,26500000,258991
2020-01-21,Beitou District,Land+Building,41.0,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,64.0,88.18,3,2,1,0,No carpark,0.0,0,88.18,0.0,0.0,0,9800000,111136
2020-01-14,Shilin District,Land+Building,29.72,1,1,0,7.0,Storefront,Reinforced Concrete,72.0,257.84,0,1,1,1,No carpark,0.0,0,104.47,14.02,0.0,0,49500000,191980
2020-02-24,Songshan District,Land+Building,6.37,1,1,0,19.0,Apartment_11storeyorgreater,Reinforced Concrete,79.0,73.99,2,1,1,1,No carpark,0.0,0,52.42,0.16,7.24,1,16800000,227058
2020-02-05,Wanhua District,Land+Building,75.0,1,1,0,3.0,House,Brickwork,,204.3,7,7,1,0,No carpark,0.0,0,204.3,0.0,0.0,0,17000000,83211
2020-03-02,Datong District,Land+Building+Garage,13.19,1,1,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,104.0,162.92000000000002,3,2,1,1,Ramp Machinery,0.0,0,79.12,8.89,7.35,1,35668888,218935
2020-02-18,Wanhua District,Land+Building,51.0,1,2,0,4.0,House,Strengthened Brickwork,,137.31,3,3,1,0,No carpark,0.0,0,137.31,0.0,0.0,0,15000000,109242
2020-03-04,Datong District,Land+Building+Garage,13.19,1,1,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,104.0,162.92000000000002,3,2,1,1,Ramp Machinery,0.0,0,79.12,8.89,7.35,1,34567899,212177
2020-02-16,Neihu District,Land+Building,20.54,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,74.0,75.63,2,1,1,0,No carpark,0.0,0,61.9,0.0,7.59,0,9500000,125612
2020-02-19,Neihu District,Land+Building,23.5,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,70.0,93.00999999999999,3,1,1,0,No carpark,0.0,0,68.12,9.06,4.29,0,11100000,119342
2020-02-09,Neihu District,Land+Building,27.83,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,74.0,100.61,3,2,1,0,No carpark,0.0,0,83.01,0.0,9.27,0,12800000,127224
2020-01-11,ZhongZheng District,Land+Building,23.15,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,86.0,267.19,5,2,1,1,No carpark,0.0,0,130.35,69.38,16.78,1,51880000,194169
2020-01-22,ZhongZheng District,Land+Building+Garage,14.99,1,2,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,104.0,174.21,3,2,1,1,Ramp Plane,24.69,2900000,90.73,9.41,3.34,1,34500000,211343
2020-01-22,Daan District,Land+Building,55.85,1,1,0,6.0,Apartment_5to10storey,Reinforced Concrete,101.0,209.16,3,2,1,1,No carpark,0.0,0,126.82,13.11,15.6,1,69800000,333716
2020-03-01,Daan District,Land+Building,22.2,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,71.0,85.44,2,2,1,0,No carpark,0.0,0,69.17,0.0,7.74,0,19200000,224719
2020-03-04,Daan District,,0.81,0,0,1,13.0,Other,Reinforced Concrete,98.0,32.98,0,0,1,1,Ramp Plane,0.0,3300000,0.0,0.0,0.0,0,3300000,
2020-01-20,Daan District,Land+Building,5.98,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,75.0,58.54,4,2,1,0,No carpark,0.0,0,43.25,0.0,5.83,1,13778462,235328
2020-01-13,Daan District,Land+Building,3.58,1,1,0,12.0,Suite,Reinforced Concrete,97.0,35.43,1,1,1,1,No carpark,0.0,0,20.07,2.73,0.0,0,13850000,390912
2020-02-09,Daan District,Land+Building,16.08,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,66.0,133.01,3,2,1,1,No carpark,0.0,0,101.68,0.0,17.78,1,10000000,75182
2020-02-12,Beitou District,Land+Building,40.21,1,1,0,6.0,Apartment_5to10storey,Reinforced Concrete,72.0,231.27,5,2,1,0,No carpark,0.0,0,206.6,20.02,0.0,1,30000000,129719
2020-02-25,Beitou District,Land+Building+Garage,16.48,1,1,1,14.0,Other,Reinforced Concrete,102.0,90.38,1,1,1,1,Ramp Plane,27.51,0,34.01,0.0,5.21,0,11330000,125360
2020-02-08,Beitou District,Land+Building,6.27,1,2,0,7.0,Suite,Reinforced Concrete,70.0,42.480000000000004,0,0,0,1,No carpark,0.0,0,22.08,0.0,14.69,0,4100000,96516
2020-02-29,Beitou District,,1.35,0,0,1,23.0,Other,Steel Reinforced Concrete,96.0,57.2,0,0,1,1,Ramp Plane,57.2,2380000,0.0,0.0,0.0,0,2380000,
2020-02-19,Shilin District,Land+Building,7.03,1,1,0,8.0,Suite,Reinforced Concrete,101.0,34.04,0,1,1,1,No carpark,0.0,0,16.9,0.91,3.48,0,9100000,267333
2020-02-27,Beitou District,Land+Building+Garage,19.1,1,1,1,23.0,Apartment_11storeyorgreater,Steel Reinforced Concrete,96.0,220.51,4,2,1,1,Ramp Plane,0.0,0,115.74,3.7,11.61,1,41680000,189016
2020-02-10,Beitou District,Land+Building+Garage,19.36,1,1,1,8.0,Apartment_5to10storey,Reinforced Concrete,108.0,92.82,2,1,1,1,Ground Floor,0.0,2620000,43.9,8.83,3.75,1,23000000,247791
2020-02-18,Beitou District,Land+Building,18.38,1,1,0,8.0,Apartment_5to10storey,Reinforced Concrete,108.0,88.13,2,1,1,1,No carpark,0.0,0,43.33,6.54,3.75,1,19380000,219902
2020-03-06,Beitou District,Land+Building,31.21,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,70.0,107.1,3,2,1,0,No carpark,0.0,0,95.81,0.0,11.29,0,16000000,149393
2020-02-22,Songshan District,Land+Building,46.25,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,63.0,139.14,0,0,0,0,No carpark,0.0,0,139.14,0.0,0.0,0,20000000,143740
2020-03-06,Xinyi District,Land+Building,28.0,1,1,0,2.0,House,Strengthened Brickwork,,34.43,1,1,1,0,No carpark,0.0,0,34.43,0.0,0.0,0,9000000,261400
2020-02-02,Songshan District,Land+Building,17.13,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,71.0,87.17,3,2,1,0,No carpark,0.0,0,57.82,21.13,3.53,1,21000000,240909
2020-02-17,Songshan District,Land+Building,27.16,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,,122.32,3,2,1,0,No carpark,0.0,0,94.07,0.0,10.7,1,20000000,163506
2020-01-16,Nangang District,Land+Building,38.08,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,,109.52,3,2,1,0,No carpark,0.0,0,105.42,0.0,4.1,0,13500000,123265
2020-02-14,Nangang District,Land+Building+Garage,13.36,1,1,1,8.0,Apartment_5to10storey,Reinforced Concrete,97.0,66.07,1,1,1,1,Ramp Machinery,0.0,0,35.05,2.25,0.0,1,10900000,164977
2020-01-04,Xinyi District,Land+Building+Garage,34.12,1,1,1,18.0,Apartment_11storeyorgreater,Reinforced Concrete,88.0,230.45999999999998,4,2,1,1,Ramp Plane,35.69,0,124.49,4.2,17.73,1,74500000,323267
2020-01-13,Xinyi District,Land+Building,23.0,1,1,0,6.0,Apartment_5to10storey,Reinforced Concrete,73.0,161.3,3,2,1,0,No carpark,0.0,0,67.29,88.96,0.0,1,27200000,168630
2020-02-17,Songshan District,Land+Building,21.43,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,69.0,100.53999999999999,3,2,1,0,No carpark,0.0,0,73.39,0.0,11.35,1,21780000,216630
2020-01-03,Xinyi District,Land+Building,8.86,1,1,0,12.0,Suite,Reinforced Concrete,86.0,50.04,1,1,1,1,No carpark,0.0,0,29.77,1.37,3.94,0,10500000,209832
2020-02-03,Xinyi District,,1.08,0,0,1,7.0,Other,Reinforced Concrete,,44.27,0,0,1,1,Ramp Plane,44.27,3020000,0.0,0.0,0.0,0,3020000,
2020-01-21,Nangang District,Land+Building+Garage,56.0,1,1,2,14.0,Apartment_11storeyorgreater,Reinforced Concrete,101.0,410.8,0,0,0,1,Ramp Plane,0.0,5000000,178.91,10.1,20.02,1,72500000,176485
2020-02-20,Nangang District,Land+Building+Garage,55.88,1,1,1,14.0,Apartment_11storeyorgreater,Reinforced Concrete,101.0,376.89,0,0,0,0,Ramp Plane,0.0,2150000,178.91,10.1,19.96,1,69600000,184669
2020-02-08,Zhongshan District,Land+Building,5.49,1,2,0,12.0,Storefront,Reinforced Concrete,83.0,43.32,0,0,0,1,No carpark,0.0,0,37.32,0.0,0.0,0,26200000,604941
2020-02-12,Neihu District,Land+Building,29.6,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,70.0,112.79,3,2,1,0,No carpark,0.0,0,99.02,0.0,13.77,0,13500000,119691
2020-02-07,Zhongshan District,Land+Building,8.0,1,1,0,6.0,Apartment_5to10storey,Reinforced Concrete,70.0,38.8,2,1,1,1,No carpark,0.0,0,27.4,0.0,4.4,1,7330000,188918
2020-02-14,Neihu District,Land+Building,33.37,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,74.0,102.38,3,2,1,0,No carpark,0.0,0,79.15,0.0,15.1,0,12500000,122094
2020-02-05,Neihu District,Land+Building,27.32,1,3,0,5.0,Apartment_5storey,Reinforced Concrete,73.0,105.25999999999999,8,8,1,0,No carpark,0.0,0,87.97,0.0,9.1,0,13800000,131104
2020-02-24,Neihu District,Land+Building,40.46,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,73.0,117.95,3,1,1,0,No carpark,0.0,0,77.85,0.0,12.49,0,16500000,139890
2020-02-23,Neihu District,Land+Building+Garage,9.26,1,1,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,107.0,132.16,1,1,1,1,Ramp Plane,41.04,2700000,54.19,2.04,4.2,1,21600000,207419
2020-01-09,Zhongshan District,Land+Building,125.0,1,1,0,4.0,House,Reinforced Concrete,61.0,532.71,0,0,0,0,No carpark,0.0,0,532.71,0.0,0.0,0,106800000,200484
2020-02-01,Zhongshan District,Land+Building,10.84,1,1,0,9.0,Apartment_5to10storey,Reinforced Concrete,82.0,71.03,2,1,1,1,No carpark,0.0,0,43.18,2.68,6.7,1,15200000,213994
2020-02-19,Zhongshan District,Land+Building,18.59,1,1,0,6.0,Apartment_5to10storey,Reinforced Concrete,62.0,140.22,3,1,1,1,No carpark,0.0,0,138.13,0.0,0.0,1,35500000,253174
2020-02-26,Zhongshan District,Land+Building+Garage,18.38,1,2,1,17.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,155.27,2,2,1,1,Ramp Plane,35.12,2700000,70.89,5.78,4.42,1,36800000,283812
2020-02-06,Zhongshan District,Land+Building,18.41,1,2,0,17.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,122.35,2,2,1,1,No carpark,0.0,0,70.05,5.72,6.79,1,34580000,282632
2020-02-12,Zhongshan District,Land+Building+Garage,18.59,1,2,1,17.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,158.32,2,2,1,1,Ramp Plane,38.04,2200000,71.03,5.78,4.42,1,35200000,274360
2020-02-12,Zhongshan District,Land+Building+Garage,10.28,1,2,1,17.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,99.68,1,1,1,1,Ramp Plane,35.12,2000000,38.3,1.67,3.17,1,17500000,240087
2020-02-04,Neihu District,Land+Building,23.25,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,69.0,100.39,3,1,1,0,No carpark,0.0,0,84.59,0.0,15.89,0,9620000,95826
2020-02-04,Neihu District,Land+Building+Garage,35.12,1,1,1,11.0,Apartment_11storeyorgreater,Reinforced Concrete,100.0,228.95,4,2,1,1,Ramp Plane,39.58,0,99.92,3.16,19.01,1,9030000,39441
2020-02-26,Neihu District,Land+Building+Garage,98.83,1,1,2,5.0,Apartment_5to10storey,Reinforced Concrete,99.0,299.14,2,2,1,1,Ramp Plane,92.1,0,127.81,7.3,10.67,1,62000000,207261
2020-02-18,Zhongshan District,Land+Building,5.54,1,1,0,11.0,Suite,Reinforced Concrete,69.0,48.66,1,1,1,0,No carpark,0.0,0,33.58,0.0,0.0,0,7230000,148582
2020-02-21,Zhongshan District,Land+Building,40.5,1,2,0,4.0,Apartment_5storey,Reinforced Concrete,59.0,118.93,3,1,1,0,No carpark,0.0,0,118.93,0.0,0.0,0,21300000,179097
2020-02-11,Zhongshan District,Land+Building,5.25,1,1,0,14.0,Suite,Reinforced Concrete,88.0,36.58,1,1,1,1,No carpark,0.0,0,23.65,0.0,3.15,0,8050000,220066
2020-02-28,Neihu District,Land+Building,41.07,1,2,0,6.0,Storefront,Reinforced Concrete,79.0,193.17,0,0,0,1,No carpark,0.0,0,166.28,4.44,0.0,0,24500000,126831
2020-01-13,Zhongshan District,Land+Building,21.7,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,75.0,78.28999999999999,5,2,1,0,No carpark,0.0,0,67.83,0.0,6.94,0,10308888,131676
2020-02-04,Neihu District,Land+Building+Garage,64.4,1,2,2,7.0,Apartment_5to10storey,Reinforced Concrete,104.0,234.06,3,3,1,1,Ground Floor,15.52,0,128.47,4.05,13.19,1,46000000,196531
2020-02-10,Wanhua District,Land+Building,25.43,1,1,0,4.0,Apartment_5storey,Reinforced Concrete,61.0,100.2,3,1,1,0,No carpark,0.0,0,100.2,0.0,0.0,0,9000000,89820
2020-02-27,ZhongZheng District,,0.31,0,0,1,14.0,Other,Other,92.0,40.92,0,0,1,1,Ramp Plane,40.92,3300000,0.0,0.0,0.0,0,3300000,
2020-01-11,Wanhua District,Land+Building,3.61,1,1,0,26.0,Suite,Other,105.0,53.67,1,1,1,1,No carpark,0.0,0,30.18,0.0,5.16,0,9600000,178838
2020-02-24,Wanhua District,Land+Building,30.48,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,75.0,104.29,3,1,1,0,No carpark,0.0,0,93.77,10.52,0.0,0,5000000,47943
2020-03-04,Wanhua District,,2.8,0,0,2,13.0,Other,Reinforced Concrete,106.0,73.46,0,0,1,1,Ramp Plane,0.0,4200000,0.0,0.0,0.0,0,4200000,
2020-01-18,ZhongZheng District,Land+Building,12.32,1,2,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,107.0,104.03,2,1,1,1,No carpark,0.0,0,59.35,1.64,6.01,1,22000000,211477
2020-03-03,Wenshan District,,0.38,0,0,1,17.0,Other,Steel Reinforced Concrete,105.0,42.19,0,0,1,1,Ramp Plane,41.97,2500000,0.0,0.0,0.0,0,2500000,
2020-02-22,Wenshan District,Land+Building+Garage,35.14,1,1,1,16.0,Apartment_11storeyorgreater,Reinforced Concrete,86.0,189.38,4,2,1,1,Ramp Plane,39.91,0,108.54,2.36,13.57,1,20280000,107086
2020-02-14,Wenshan District,Land+Building,28.8,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,,97.91,3,1,1,0,No carpark,0.0,0,85.23,0.0,12.68,0,12150000,124094
2020-01-13,Wenshan District,Land+Building,27.49,1,6,0,5.0,Apartment_5storey,Reinforced Concrete,69.0,102.74,2,1,1,0,No carpark,0.0,0,93.63,0.0,9.11,0,15800000,153786
2020-02-21,Wenshan District,Land+Building,19.96,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,72.0,103.24000000000001,3,2,1,1,No carpark,0.0,0,78.15,0.0,11.88,0,12380000,119915
2020-02-14,Wenshan District,Land+Building+Garage,40.65,1,2,1,14.0,Apartment_11storeyorgreater,Reinforced Concrete,97.0,218.20999999999998,3,2,1,1,Ramp Plane,43.42,0,102.04,2.97,16.01,1,32500000,148932
2020-02-14,Wenshan District,,1.19,0,0,2,14.0,Other,Reinforced Concrete,97.0,43.47,0,0,1,1,Ramp Machinery,43.42,2500000,0.0,0.0,0.0,0,2500000,
2020-02-14,Wenshan District,Land+Building,11.24,1,1,0,8.0,Apartment_5to10storey,Reinforced Concrete,85.0,69.68,1,1,1,1,No carpark,0.0,0,43.99,3.36,4.82,1,11280000,161883
2020-02-04,Wenshan District,Land+Building+Garage,28.87,2,1,2,22.0,Apartment_11storeyorgreater,Reinforced Concrete,100.0,255.75,4,2,1,1,Ramp Plane,72.02,0,116.41,9.15,6.18,1,53000000,207234
2020-03-04,Wenshan District,,18.06,0,0,48,17.0,Other,Steel Reinforced Concrete,105.0,2488.05,0,0,1,1,Ramp Plane,2014.56,67200000,0.0,0.0,0.0,0,67200000,
2020-01-14,Wenshan District,Land+Building,34.83,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,79.0,176.89,4,1,1,0,No carpark,0.0,0,75.81,95.45,0.0,0,19600000,110803
2020-01-09,Wenshan District,Land+Building,20.72,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,79.0,170.32999999999998,1,3,1,0,No carpark,0.0,0,86.25,58.87,5.86,1,21000000,123290
2020-02-19,ZhongZheng District,Land+Building,18.66,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,75.0,75.17,2,1,1,0,No carpark,0.0,0,55.42,3.85,11.14,0,10500000,139683
2020-02-22,Wenshan District,Land+Building+Garage,33.0,1,4,1,7.0,Apartment_5to10storey,Reinforced Concrete,104.0,154.2,2,2,1,0,Tower,0.0,0,69.37,0.0,7.65,1,20700000,134241
2020-02-21,Wenshan District,Land+Building,36.6,1,1,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,99.0,189.82,3,2,1,1,No carpark,0.0,0,102.96,0.0,11.77,1,28500000,150142
2020-01-13,Wenshan District,Land+Building,34.46,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,78.0,130.6,4,2,1,1,No carpark,0.0,0,96.02,6.59,15.16,0,9400000,71975
2020-01-22,Wenshan District,Land+Building,37.48,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,68.0,133.02,3,1,1,0,No carpark,0.0,0,117.22,0.0,15.8,0,18800000,141332
2020-03-05,ZhongZheng District,Land+Building,5.94,1,2,0,14.0,Apartment_11storeyorgreater,Other,108.0,60.65,2,1,1,1,No carpark,0.0,0,32.36,3.24,3.16,1,17300000,285243
2020-02-19,Wenshan District,Land+Building+Garage,26.57,1,1,1,10.0,Apartment_5to10storey,Reinforced Concrete,107.0,130.0,2,1,1,1,Ramp Machinery,26.62,2200000,59.14,5.43,4.44,1,23780000,208744
2020-03-02,Datong District,Land+Building+Garage,21.92,1,1,1,15.0,Apartment_11storeyorgreater,Reinforced Concrete,106.0,226.98000000000002,4,2,1,1,Ramp Plane,35.85,0,114.68,2.65,16.2,1,53060000,233765
2020-01-19,Datong District,Land+Building,8.53,1,3,0,19.0,Apartment_11storeyorgreater,Reinforced Concrete,108.0,90.12,3,1,1,1,No carpark,0.0,0,58.66,0.0,4.48,1,19100000,211940
2020-02-14,ZhongZheng District,Land+Building,36.5,1,2,0,4.0,Apartment_5storey,Strengthened Brickwork,,135.51,3,2,1,0,No carpark,0.0,0,135.51,0.0,0.0,0,37000000,273043
2020-03-02,Wanhua District,Land+Building,2.37,1,2,0,12.0,Suite,Reinforced Concrete,85.0,27.790000000000003,1,1,1,1,No carpark,0.0,0,17.02,0.0,2.9,0,4550000,163728
2020-01-10,Datong District,Land+Building,19.31,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,78.0,104.05,2,2,1,0,No carpark,0.0,0,79.04,12.34,10.64,0,15880000,152619
2020-02-12,Wanhua District,Land+Building,21.6,1,1,0,12.0,Apartment_11storeyorgreater,Reinforced Concrete,76.0,101.25,2,1,1,1,No carpark,0.0,0,69.33,0.0,9.48,1,15000000,148148
2020-01-21,Datong District,Land+Building+Garage,42.8,1,1,1,11.0,Apartment_11storeyorgreater,Reinforced Concrete,96.0,228.29,3,2,1,1,Tower,0.0,0,133.7,5.98,15.36,1,30000000,131412
2020-02-21,Neihu District,Land+Building+Garage,93.2,1,1,3,7.0,,Reinforced Concrete,87.0,528.77,0,0,0,1,Ramp Plane,110.79,3090000,293.41,0.0,0.0,0,53670000,121011
2020-02-21,Neihu District,Land+Building+Garage,79.22,1,1,3,7.0,,Reinforced Concrete,87.0,458.74,0,0,0,1,Ramp Plane,110.79,3090000,243.98,0.0,0.0,0,45210000,121052
2020-02-25,Neihu District,Land+Building+Garage,60.03,1,2,1,10.0,Apartment_5to10storey,Reinforced Concrete,91.0,202.36,3,2,1,1,Ramp Plane,40.83,0,109.63,0.0,11.87,1,29500000,145780
2020-01-09,Zhongshan District,Land+Building,5.83,1,1,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,90.0,69.45,2,1,1,1,No carpark,0.0,0,41.28,0.0,4.61,1,16800000,241901
2020-02-24,Zhongshan District,Land+Building+Garage,47.1,1,1,2,14.0,Apartment_11storeyorgreater,Reinforced Concrete,88.0,283.32,4,2,1,1,Ramp Plane,62.92,0,142.38,0.0,17.25,1,63000000,222363
2020-02-27,Zhongshan District,Land+Building,30.75,1,6,0,4.0,Apartment_5storey,Reinforced Concrete,61.0,73.48,3,2,1,0,No carpark,0.0,0,73.48,0.0,0.0,0,16880000,229722
2020-01-19,Neihu District,Land+Building+Garage,50.94,1,1,1,13.0,Apartment_11storeyorgreater,Reinforced Concrete,99.0,292.12,4,2,1,1,Ramp Plane,34.75,0,157.6,4.18,17.41,1,49500000,169451
2020-01-21,Neihu District,Land+Building,22.39,1,1,0,11.0,Apartment_11storeyorgreater,Reinforced Concrete,98.0,121.1,2,2,1,1,No carpark,0.0,0,72.64,0.0,0.0,1,12500000,103220
2020-02-23,Zhongshan District,Land+Building,3.81,1,1,0,12.0,Suite,Reinforced Concrete,69.0,46.480000000000004,1,1,1,1,No carpark,0.0,0,32.9,0.0,4.34,0,6300000,135542
2020-02-18,Zhongshan District,Land+Building,19.5,1,2,0,5.0,Apartment_5storey,Reinforced Concrete,67.0,101.02,3,1,1,0,No carpark,0.0,0,90.36,0.0,10.66,0,7000000,69293
2020-02-17,Zhongshan District,Land+Building,37.77,1,1,0,9.0,Apartment_5to10storey,Reinforced Concrete,83.0,149.62,3,2,1,1,No carpark,0.0,0,101.91,13.29,0.0,1,24880000,166288
2020-01-10,Neihu District,Land+Building,55.27,1,1,0,5.0,Apartment_5storey,Reinforced Concrete,77.0,165.84,4,2,1,0,No carpark,0.0,0,129.24,4.87,14.14,0,23500000,141703
2020-02-12,Zhongshan District,Land+Building+Garage,47.95,1,1,2,42.0,Apartment_11storeyorgreater,Other,103.0,433.56,0,0,0,0,Ramp Plane,0.0,0,221.8,2.04,26.39,1,207000000,477443
2020-01-14,Xinyi District,Land+Building+Garage,17.59,1,1,2,30.0,Commercial Building,Steel Construction,82.0,273.89,2,3,1,1,Ramp Machinery,0.0,0,197.7,9.22,20.9,1,53880000,196721
2020-02-14,Xinyi District,Land+Building,23.43,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,,91.28999999999999,2,1,1,1,No carpark,0.0,0,56.97,0.0,5.96,1,12800000,140213
2020-02-15,Xinyi District,Land+Building,21.52,1,1,0,7.0,Apartment_5to10storey,Reinforced Concrete,,106.78,3,2,1,1,No carpark,0.0,0,79.39,1.63,5.57,1,13500000,126428
2020-01-12,Xinyi District,Land+Building,9.35,1,2,0,14.0,Apartment_11storeyorgreater,Reinforced Concrete,74.0,83.11,2,1,1,1,No carpark,0.0,0,63.19,0.0,6.01,1,17580000,211527
